Temperature,Humidity,Pressure,CO,CO2,Fire
31.3,42.1,1030.0,0.38,972.0,True
32.7,39.0,1030.0,0.03,364.0,True
30.9,43.2,1030.0,1.04,307.0,True
32.5,39.9,1030.0,0.87,504.0,True
32.6,39.9,1030.0,0.77,485.0,True
30.3,44.9,1030.0,0.29,749.0,True
30.3,43.9,1030.0,1.62,581.0,True
32.4,39.9,1030.0,0.12,1016.0,True
31.3,41.7,1030.0,0.0,743.0,True
31.3,42.1,1030.0,0.48,977.0,True
32.7,38.9,1030.0,0.12,484.0,True
30.9,43.1,1030.0,0.97,303.0,True
32.5,39.9,1030.0,0.79,491.0,True
32.7,39.9,1030.0,0.8,292.0,True
30.3,44.9,1030.0,0.24,750.0,True
30.3,43.8,1030.0,1.56,580.0,True
32.4,39.9,1030.0,0.13,973.0,True
31.3,41.8,1030.0,0.0,766.0,True
31.3,42.1,1030.0,0.51,1001.0,True
32.7,38.8,1030.0,0.11,360.0,True
30.9,43.2,1030.0,1.3,557.0,True
32.5,40.1,1030.0,1.39,923.0,True
32.7,40.0,1030.0,0.0,324.0,True
30.3,44.8,1030.0,0.26,752.0,True
30.4,43.8,1030.0,1.62,579.0,True
32.4,39.9,1030.0,0.26,991.0,True
31.3,41.8,1030.0,0.0,740.0,True
31.3,42.1,1030.0,0.56,1025.0,True
32.8,38.8,1030.0,0.07,251.0,True
30.9,43.1,1030.0,1.2,626.0,True
32.5,40.1,1030.0,1.6,863.0,True
32.7,40.2,1030.0,0.0,568.0,True
30.3,44.8,1030.0,0.2,755.0,True
30.4,43.7,1030.0,1.75,581.0,True
32.4,39.9,1030.0,0.16,910.0,True
31.3,41.8,1030.0,0.0,750.0,True
31.3,42.1,1030.0,0.61,1039.0,True
32.8,38.9,1030.0,0.04,418.0,True
30.9,43.1,1030.0,1.16,656.0,True
32.5,40.1,1030.0,1.5,747.0,True
32.7,40.3,1030.0,0.48,210.0,True
30.3,44.8,1030.0,0.28,756.0,True
30.4,43.7,1030.0,1.68,580.0,True
32.4,39.9,1030.0,0.33,838.0,True
31.4,41.7,1030.0,0.0,794.0,True
31.3,42.1,1030.0,0.57,1039.0,True
32.8,38.7,1030.0,0.04,302.0,True
31.0,43.0,1030.0,1.12,438.0,True
32.5,40.0,1030.0,1.5,413.0,True
32.7,40.3,1030.0,0.69,625.0,True
30.4,44.8,1030.0,0.31,757.0,True
30.4,43.7,1030.0,1.65,580.0,True
32.4,39.8,1030.0,0.27,976.0,True
31.4,41.6,1030.0,0.03,777.0,True
31.4,42.1,1030.0,0.54,1028.0,True
32.8,38.6,1030.0,0.11,734.0,True
31.0,43.0,1030.0,1.18,592.0,True
32.5,40.0,1030.0,1.34,934.0,True
32.7,39.8,1030.0,1.14,626.0,True
30.4,44.7,1030.0,0.26,760.0,True
30.5,43.8,1030.0,1.77,581.0,True
32.4,39.6,1030.0,0.34,993.0,True
31.4,41.7,1030.0,0.0,766.0,True
31.4,42.0,1030.0,0.74,1039.0,True
32.8,38.6,1030.0,0.05,296.0,True
31.0,43.0,1030.0,0.99,591.0,True
32.6,39.9,1030.0,1.25,851.0,True
32.8,40.0,1030.0,0.44,467.0,True
30.4,44.7,1030.0,0.36,760.0,True
30.5,43.7,1030.0,1.77,581.0,True
32.4,39.6,1030.0,0.31,986.0,True
31.4,41.7,1030.0,0.0,736.0,True
31.4,42.0,1030.0,0.75,1056.0,True
32.7,38.6,1030.0,0.03,608.0,True
31.0,43.0,1030.0,0.81,273.0,True
32.6,39.9,1030.0,1.41,830.0,True
32.8,39.6,1030.0,0.45,438.0,True
30.4,44.7,1030.0,0.37,755.0,True
30.5,43.6,1030.0,1.79,582.0,True
32.4,39.5,1030.0,0.23,283.0,True
31.4,41.7,1030.0,0.03,738.0,True
31.4,41.9,1030.0,0.56,1054.0,True
32.7,38.7,1030.0,0.17,593.0,True
31.0,43.0,1030.0,0.91,265.0,True
32.6,39.8,1030.0,1.65,591.0,True
32.8,39.6,1030.0,0.3,261.0,True
30.4,44.7,1030.0,0.39,753.0,True
30.5,43.5,1030.0,1.88,582.0,True
32.4,39.5,1030.0,0.23,850.0,True
31.4,41.7,1030.0,0.0,812.0,True
31.4,41.9,1030.0,0.51,1036.0,True
32.7,38.8,1030.0,0.12,443.0,True
31.1,43.0,1030.0,1.05,581.0,True
32.6,39.8,1030.0,1.55,430.0,True
32.8,39.6,1030.0,0.61,240.0,True
30.4,44.7,1030.0,0.41,753.0,True
30.5,43.6,1030.0,1.89,587.0,True
32.4,39.5,1030.0,0.16,991.0,True
31.4,41.7,1030.0,0.0,815.0,True
31.4,41.8,1030.0,0.46,1032.0,True
32.6,39.1,1030.0,0.08,456.0,True
31.1,42.8,1030.0,1.02,531.0,True
32.7,39.7,1030.0,1.06,924.0,True
32.9,39.7,1030.0,0.79,518.0,True
30.4,44.8,1030.0,0.39,756.0,True
30.5,43.6,1030.0,1.93,587.0,True
32.4,39.5,1030.0,0.21,984.0,True
31.5,41.5,1030.0,0.05,766.0,True
31.4,41.7,1030.0,0.44,1034.0,True
32.6,39.1,1030.0,0.06,643.0,True
31.1,42.9,1030.0,0.86,571.0,True
32.7,39.7,1030.0,1.09,753.0,True
32.9,39.3,1030.0,0.33,495.0,True
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
32.1,33.9,1030.0,0.6,760.0,False
